Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_M,Type_H,target
0.29776344,-0.4096846,-0.63190496,0.029607734,-0.07365423,1.0,0.0,0
-1.9058512,-1.8968351,-1.0131803,0.35898456,-1.3470784,1.0,0.0,0
0.19759914,-0.20689136,-0.85845983,0.5087013,0.80673784,1.0,0.0,0
0.49809206,0.67187935,-0.64295644,-0.14007124,1.4355893,0.0,1.0,0
-0.6037153,-0.2744891,0.1969542,-0.55927813,0.6495249,0.0,1.0,0
-0.55363315,-0.47728235,0.5119207,-0.74891937,-0.828276,0.0,1.0,0
-0.6037153,-0.20689136,1.1086993,-1.148164,0.69668883,1.0,0.0,0
-1.2547833,-0.9504666,0.7274241,-1.058334,0.44514823,1.0,0.0,0
-0.9542904,-1.0856621,-0.13458946,0.3789468,-1.598619,0.0,0.0,0
-1.2047012,-0.8828688,-0.9026657,1.9859066,-0.52957153,0.0,1.0,0
1.0990779,0.7394771,-0.62637925,1.0576627,-0.1050968,0.0,0.0,0
1.0990779,1.0774659,0.2908916,-0.2299013,-0.4509651,0.0,1.0,0
1.3995708,0.53668386,-0.48823604,0.46877685,-1.1898656,0.0,1.0,0
1.3995708,1.7534434,-0.42745304,-0.060222313,-1.3470784,1.0,0.0,0
-0.4033867,-1.0180644,-0.84188265,1.1075683,-0.15226066,1.0,0.0,0
-0.7038796,-0.13929361,-1.4386612,1.5866619,0.69668883,0.0,0.0,0
-0.35330456,-0.74767333,0.20800567,-0.50937253,0.8224591,0.0,1.0,0
-0.7038796,-0.5448801,-1.261838,0.65841806,-1.0012101,0.0,1.0,0
-1.6053584,-1.6264441,-0.7810996,0.66839916,0.5709185,1.0,0.0,0
-1.2547833,-0.8828688,-0.5158647,1.2972095,0.9482294,0.0,1.0,0
-0.8541261,-1.0856621,-0.72584236,0.309079,1.089721,1.0,0.0,0
-0.80404395,-0.74767333,0.54507506,-0.75890046,0.020673491,1.0,0.0,0
-0.8541261,-0.6800756,-0.3777215,0.82809705,-0.26230967,1.0,0.0,0
-1.2547833,-1.1532599,0.025656646,0.07951332,-1.1112591,1.0,0.0,0
1.1992422,1.2126614,-1.0021287,1.0576627,0.39798436,0.0,1.0,0
-0.35330456,-0.5448801,-1.1347462,0.6284747,-1.2055868,0.0,1.0,0
-0.102893785,-0.47728235,-1.3281467,2.5049245,1.639966,1.0,0.0,1
-0.3032224,-0.74767333,1.2302654,-1.068315,-0.26230967,0.0,0.0,0
-0.7038796,-1.0856621,-0.7866254,0.6384558,-1.1269804,1.0,0.0,0
0.59825635,1.5506501,0.04775956,-0.17001459,-0.3251948,0.0,1.0,0
-0.4033867,0.13109738,0.87109303,-0.93856055,-1.5042913,1.0,0.0,0
0.8987493,0.6042816,-1.0021287,1.2273417,-0.81255466,0.0,1.0,0
1.3494886,0.46908614,0.31852022,0.1893056,-1.4571275,1.0,0.0,0
-2.0560977,-2.3024216,0.09749111,0.109456666,0.083558634,1.0,0.0,0
1.2493243,0.13109738,-1.2839409,1.3970207,-0.3409161,1.0,0.0,1
-0.8541261,-0.61247784,-0.6540079,0.738267,-1.1741443,1.0,0.0,0
1.1992422,1.0098681,0.0035537337,0.3689657,-0.41952252,0.0,0.0,0
1.1992422,1.2126614,-0.4771846,0.20926782,-0.042211656,0.0,1.0,0
1.3995708,1.5506501,-0.84740835,1.776303,1.0111145,1.0,0.0,0
-1.0043726,-1.2208576,-0.96344864,1.2872283,1.7342937,1.0,0.0,1
0.69842064,0.8746726,0.74400127,-0.6690704,-0.9697676,1.0,0.0,0
1.4997351,1.5506501,-0.32798994,0.13940002,0.27221408,1.0,0.0,0
0.4480099,0.46908614,-0.33351567,0.3290412,1.4670318,1.0,0.0,0
1.0489957,0.80707484,-0.47165886,1.9160388,0.7124101,1.0,0.0,1
-1.4050298,-1.0180644,0.39588043,-0.8387494,1.4041467,0.0,1.0,0
-1.0544547,-0.61247784,-0.5379676,1.0277194,-1.3156358,1.0,0.0,0
-1.7055227,-1.6264441,1.4899745,-1.487522,-0.3409161,1.0,0.0,0
0.84866714,0.40148836,-0.6761108,0.5186824,1.2154913,0.0,1.0,0
1.4997351,0.80707484,-1.0960661,1.0975872,1.0425571,1.0,0.0,1
-1.1045369,-1.8968351,-1.0408088,1.6265863,1.0425571,1.0,0.0,0
-1.2047012,-1.0856621,-0.1787953,0.59853137,-0.89116114,0.0,1.0,0
0.19759914,1.1450636,-0.7810996,0.25917342,1.0739996,0.0,1.0,0
1.7501459,1.2802591,-1.079489,0.9279082,-0.23086709,1.0,0.0,1
0.49809206,0.6042816,-0.13458946,0.17932448,0.97967196,0.0,1.0,0
0.49809206,0.6042816,-0.6153278,0.5286636,-0.95404625,1.0,0.0,0
0.24768129,1.2802591,-0.753471,0.568588,-0.84399724,1.0,0.0,0
-0.6037153,-1.0856621,-0.94134575,1.2972095,0.47659078,1.0,0.0,0
-0.45346886,0.40148836,1.41814,-1.397692,-0.27803096,1.0,0.0,0
1.7501459,1.2802591,-0.13458946,-0.08018455,-1.3156358,1.0,0.0,0
0.69842064,0.7394771,-0.37219578,0.44881463,0.80673784,1.0,0.0,0
-2.2063441,-2.6404104,0.71637267,-1.0982584,0.83818036,0.0,1.0,0
1.2493243,0.13109738,0.97608185,-1.0084283,0.75957394,1.0,0.0,0
-0.80404395,-0.61247784,-0.3998244,0.2491923,0.49231207,1.0,0.0,0
2.050639,2.091432,0.058811013,-0.9086172,-1.5514551,1.0,0.0,0
2.100721,2.15903,-0.4164016,0.48873907,-1.1112591,1.0,0.0,0
0.14751698,0.26629287,0.7329498,-1.0782962,-1.0798166,1.0,0.0,0
-0.503551,-0.0040981136,-0.44955596,0.48873907,1.7814575,0.0,0.0,0
1.14916,1.1450636,0.5506008,-0.33969358,0.20932893,0.0,1.0,0
0.69842064,0.6042816,-0.27825838,-0.110127896,1.1211635,0.0,1.0,0
1.0489957,0.8746726,1.2081624,-1.5573897,1.4513105,1.0,0.0,0
-0.6037153,-0.5448801,-1.2894666,1.4469262,-0.9068824,0.0,0.0,0
0.047352675,0.7394771,0.42350906,-0.47942922,1.1840487,0.0,1.0,0
1.0990779,0.94227034,-0.0074977223,-0.25984463,-1.1112591,0.0,1.0,0
1.7000637,1.2802591,-0.029600633,-0.6790515,1.6085234,0.0,0.0,0
-1.154619,-0.20689136,0.16932558,-0.4195425,0.8224591,0.0,0.0,0
1.8503102,1.8210411,0.71637267,-0.82876825,0.19360764,0.0,1.0,0
-0.2030581,-0.4096846,0.567178,-0.9685039,-0.43524382,0.0,1.0,0
-0.15297593,0.67187935,-0.5766477,1.0077572,0.9482294,0.0,1.0,0
-0.102893785,0.80707484,-0.94134575,0.6184936,0.6023611,1.0,0.0,0
-0.05281163,-0.47728235,-0.83083117,1.2772473,-1.6929467,0.0,1.0,0
-0.0027294774,0.94227034,-0.30588704,-0.2997691,1.1840487,1.0,0.0,0
-1.154619,-1.1532599,0.04223383,-0.31973132,-0.52957153,0.0,1.0,0
-0.6037153,-0.74767333,-0.06828073,-0.75890046,1.2783765,1.0,0.0,0
-1.1045369,-0.47728235,3.8881404,-2.425747,-1.1269804,0.0,1.0,0
-0.15297593,0.7394771,-1.0297574,0.70832366,0.55519724,0.0,0.0,0
0.047352675,0.94227034,-1.0131803,0.568588,0.6495249,1.0,0.0,0
-0.90420824,-0.4096846,-0.72584236,0.64843696,-0.49812895,0.0,1.0,0
0.14751698,-0.13929361,-0.40535015,0.119437784,0.75957394,1.0,0.0,0
-1.3048655,-0.6800756,-0.106960826,-0.2997691,0.6180824,0.0,1.0,0
0.84866714,0.67187935,-0.06828073,0.21924895,0.5709185,1.0,0.0,0
-0.4033867,-0.8828688,-1.1844778,1.0975872,0.9953933,1.0,0.0,0
0.29776344,1.3478569,-0.73689383,1.5068129,0.44514823,1.0,0.0,0
1.1992422,0.67187935,-0.4164016,0.41887128,-0.026490368,0.0,1.0,0
-0.6037153,-0.61247784,-0.14564092,0.029607734,0.8224591,1.0,0.0,0
-0.3032224,-0.8828688,0.78268135,-0.9185983,0.9953933,1.0,0.0,0
0.59825635,0.94227034,1.2026367,-1.1980696,-1.598619,1.0,0.0,0
0.29776344,-0.4096846,-0.7147909,0.059551083,-0.13653937,1.0,0.0,0
-1.0043726,-0.2744891,0.51744646,-0.5193537,-1.0483739,1.0,0.0,0
0.6483385,0.67187935,-1.0960661,1.9260198,0.41370565,0.0,0.0,0
0.24768129,-0.13929361,-0.1787953,0.2491923,0.14644378,1.0,0.0,0
1.0990779,1.0098681,-0.27825838,-0.17001459,-1.1427017,1.0,0.0,0
-0.80404395,-1.2208576,0.4345605,-0.69901377,-0.73394823,1.0,0.0,0
0.798585,0.33389062,0.34614888,-0.76888156,-1.6615041,0.0,0.0,0
1.0489957,0.7394771,-0.64295644,-0.31973132,-0.43524382,0.0,1.0,0
-0.9542904,-0.6800756,1.3684086,-1.2379941,-0.95404625,1.0,0.0,0
-0.4033867,-1.0856621,-0.35009286,-0.7289571,-0.1050968,0.0,1.0,0
0.047352675,-0.20689136,-0.3003613,0.58855027,-0.120818086,1.0,0.0,0
-0.9542904,-1.4236509,0.16379984,-0.2997691,-1.2370294,0.0,1.0,0
0.9989136,-0.20689136,-0.692688,-0.36963692,1.5928022,1.0,0.0,0
-2.10618,-2.437617,-1.1292205,1.167455,-0.60817796,0.0,1.0,0
-1.3549476,-1.1532599,3.5842254,-2.2959924,-1.1898656,1.0,0.0,0
0.19759914,-0.2744891,0.13064548,-0.5992026,-1.598619,0.0,1.0,0
-0.3032224,-0.47728235,0.025656646,-0.39958027,1.4041467,1.0,0.0,0
2.150803,2.361823,-0.4164016,-0.32971245,1.3569828,1.0,0.0,0
0.29776344,-0.13929361,0.66111535,-1.1082395,0.30365664,0.0,1.0,0
-0.55363315,0.06349964,-0.76452243,0.4388335,-0.49812895,1.0,0.0,0
-0.05281163,0.06349964,0.78268135,-1.0882773,1.4041467,1.0,0.0,0
1.8503102,1.8886389,1.6170663,-1.6372387,-1.1427017,1.0,0.0,0
1.5498173,1.9562366,-0.15669237,0.009645501,-0.010769081,1.0,0.0,0
-0.05281163,-0.2744891,-0.9689744,0.4388335,-1.378521,0.0,1.0,0
0.69842064,0.33389062,-0.5932249,1.426964,-0.41952252,1.0,0.0,0
1.4997351,1.8886389,0.6003324,-0.7888438,-0.05793294,0.0,1.0,0
1.2994065,1.2802591,-0.50481325,0.94787043,-0.5610141,1.0,0.0,0
0.19759914,1.2126614,5.2861495,-2.6453314,-1.6143403,0.0,0.0,0
1.4997351,0.80707484,-0.4385045,0.38892794,-0.07365423,0.0,1.0,0
1.14916,1.1450636,-0.64295644,0.45879573,-0.23086709,0.0,1.0,0
0.49809206,1.0098681,0.058811013,-0.50937253,0.8539017,0.0,1.0,0
-2.2063441,-2.708008,0.16379984,0.03958885,1.0425571,1.0,0.0,0
-0.8541261,-1.5588464,0.20247994,-0.6191648,0.9953933,1.0,0.0,0
-0.45346886,0.19869514,-0.7092652,0.20926782,-0.52957153,1.0,0.0,0
1.9003923,1.8210411,-0.692688,0.16934337,1.2940977,1.0,0.0,0
-0.7038796,-0.0040981136,0.78268135,-0.44948584,-1.0012101,0.0,1.0,0
0.5481742,0.53668386,1.3960372,-1.4176542,0.20932893,0.0,0.0,0
0.39792776,0.40148836,-0.18984674,-0.37961805,-1.6929467,0.0,1.0,0
0.4480099,0.53668386,2.47908,-2.0265021,0.44514823,0.0,1.0,0
1.3995708,0.7394771,1.0037105,-0.99844724,-0.3251948,1.0,0.0,0
-0.9542904,-1.6264441,-0.4385045,0.64843696,0.55519724,1.0,0.0,0
-1.1045369,-0.8152711,-0.6540079,0.9578515,-0.1050968,1.0,0.0,0
0.798585,0.6042816,-0.8529341,1.0676439,1.3727041,1.0,0.0,0
-0.55363315,-0.2744891,0.24116004,-0.020297848,1.4827532,1.0,0.0,0
-0.25314024,0.53668386,-1.4165584,1.2373228,0.06783735,1.0,0.0,0
-0.3032224,-0.61247784,-0.21747538,0.3290412,-1.5357338,0.0,1.0,0
1.7501459,1.3478569,1.197111,-1.0283906,-1.2527508,1.0,0.0,0
1.7000637,1.8886389,-0.9910773,1.0776249,-0.21514581,1.0,0.0,0
1.4997351,0.80707484,-0.84188265,0.13940002,-0.120818086,0.0,1.0,0
-0.6037153,-0.9504666,-1.4994442,1.5766808,0.7438527,1.0,0.0,0
-0.7038796,-0.4096846,4.269416,-2.4457092,-1.0012101,1.0,0.0,0
-0.3032224,0.33389062,-0.92476857,0.6284747,1.0268358,1.0,0.0,0
-1.3048655,-1.0180644,-0.3556186,0.71830475,-0.60817796,1.0,0.0,0
-1.3048655,-1.1532599,1.2799969,-1.2579563,-0.120818086,0.0,0.0,0
-1.6053584,-1.4236509,1.6778493,-1.4775409,0.1307225,0.0,1.0,0
0.29776344,-0.0040981136,0.01460519,-0.6091837,-0.120818086,0.0,1.0,0
1.0990779,0.6042816,0.35720032,0.049569968,-0.6238992,1.0,0.0,0
0.4480099,0.53668386,-0.48271033,0.35898456,1.2154913,0.0,1.0,0
1.3494886,1.0098681,-0.25062975,0.13940002,0.6495249,1.0,0.0,0
0.097434826,1.0774659,0.36825177,-0.8986361,1.4355893,1.0,0.0,0
1.9003923,1.8886389,-0.2008982,-0.00033561504,0.72813135,1.0,0.0,0
1.0489957,0.53668386,0.14169693,-0.4694481,-1.598619,1.0,0.0,0
0.097434826,-0.47728235,-0.18432102,-0.43950474,-0.7025057,0.0,0.0,0
-0.90420824,-0.6800756,0.5727037,-0.5892215,-0.26230967,1.0,0.0,0
-0.65379745,-0.071695864,-0.7092652,0.5087013,-0.89116114,0.0,1.0,0
0.39792776,1.6182479,-0.2561555,-0.09016566,-0.4509651,1.0,0.0,0
-1.4050298,-1.0180644,0.26878867,0.03958885,1.2940977,1.0,0.0,0
-0.0027294774,0.94227034,0.63901246,-1.0383717,-1.2213081,1.0,0.0,0
-0.55363315,-0.9504666,-0.08485791,0.03958885,0.3665418,0.0,1.0,0
0.097434826,0.94227034,-0.24510403,0.35898456,-0.19942452,1.0,0.0,0
-1.6053584,-1.7616396,0.053285286,0.82809705,-0.042211656,1.0,0.0,0
0.4480099,0.26629287,0.41798332,-0.9086172,1.4513105,1.0,0.0,0
-0.4033867,-0.61247784,-0.84188265,0.8680215,-1.6300616,1.0,0.0,0
-0.7539618,-0.8828688,0.38482895,-0.4694481,0.14644378,1.0,0.0,0
-1.0544547,-0.61247784,0.020130917,-0.33969358,-1.378521,1.0,0.0,0
1.9504745,2.15903,-0.22300111,-0.25984463,-1.5828977,1.0,0.0,0
1.2994065,0.19869514,1.0037105,-1.2579563,-0.4509651,0.0,0.0,0
1.1992422,0.19869514,-0.9137171,1.1175494,0.86962295,1.0,0.0,1
1.7501459,1.9562366,0.4345605,-0.9585228,0.3508205,0.0,1.0,0
0.34784558,0.67187935,-0.42745304,0.1893056,0.28793535,1.0,0.0,0
0.34784558,0.80707484,1.8712498,-1.5673709,-1.3156358,1.0,0.0,0
0.4480099,0.53668386,0.8931959,-0.9585228,-0.828276,1.0,0.0,0
0.34784558,-0.20689136,-0.1787953,1.2373228,0.86962295,1.0,0.0,0
0.24768129,-0.47728235,-0.38324723,0.07951332,1.750015,1.0,0.0,0
0.4480099,1.2802591,3.3189905,-2.345898,-1.0169314,0.0,0.0,0
-0.503551,-0.0040981136,-0.30588704,-0.04026008,1.639966,1.0,0.0,0
-0.6037153,-0.74767333,1.7275809,-1.497503,-0.7968334,1.0,0.0,0
-0.102893785,0.7394771,-0.48271033,0.42885238,0.9325081,0.0,1.0,0
1.9504745,1.7534434,0.567178,-0.76888156,0.30365664,1.0,0.0,0
1.6499816,1.0774659,-0.30588704,0.45879573,1.8129002,1.0,0.0,0
0.798585,0.46908614,-0.692688,1.167455,1.4041467,0.0,0.0,0
0.74850285,0.46908614,1.3849857,-1.3777297,-1.5671765,0.0,0.0,0
0.14751698,-0.071695864,-0.80320257,0.66839916,1.6085234,0.0,0.0,1
1.6499816,1.8210411,-1.5325986,2.37517,-0.120818086,1.0,0.0,0
-2.0560977,-2.3024216,-0.04065209,-0.14007124,-0.05793294,0.0,1.0,0
-1.5051941,-1.2208576,0.20800567,-1.058334,0.3508205,1.0,0.0,0
0.29776344,0.46908614,-0.46613315,0.059551083,-0.40380123,1.0,0.0,0
1.3494886,0.33389062,1.8823012,-1.7270688,1.5613595,0.0,1.0,0
0.39792776,-0.0040981136,-0.39429867,1.2672662,1.1054423,1.0,0.0,0
-0.35330456,-1.0856621,-0.73689383,0.738267,-1.6457828,1.0,0.0,0
-0.45346886,-0.8152711,-0.26720694,0.09947555,1.5928022,0.0,1.0,0
0.29776344,0.33389062,3.407402,-2.1961813,-1.4414061,0.0,1.0,0
0.29776344,-0.4096846,-0.101435095,-0.27980688,-0.27803096,0.0,1.0,0
0.4480099,0.7394771,0.0367081,-0.2299013,0.39798436,0.0,1.0,0
-1.6554406,-1.2884554,-0.062755,0.6284747,1.4984744,0.0,0.0,0
-0.25314024,0.46908614,-0.5600705,0.568588,-0.026490368,1.0,0.0,0
1.1992422,1.3478569,0.031182373,-0.3596558,-1.5042913,1.0,0.0,0
1.5998994,0.94227034,0.3903547,-0.44948584,-0.7025057,1.0,0.0,0
0.84866714,0.40148836,-0.51033896,1.686473,-0.95404625,1.0,0.0,0
-0.80404395,-0.20689136,-0.11801228,-0.020297848,0.9010655,1.0,0.0,0
0.94883144,0.6042816,-0.31141275,-0.2997691,-1.1427017,0.0,1.0,0
1.0990779,0.7394771,-0.51033896,1.2073795,1.0425571,1.0,0.0,0
-0.2030581,-0.6800756,0.6003324,-0.6391271,-0.5924567,1.0,0.0,0
1.6499816,1.8210411,0.567178,-0.6391271,-0.05793294,0.0,1.0,0
-0.6037153,-0.34208685,0.5837552,-0.718976,0.77529526,1.0,0.0,0
1.1992422,0.80707484,-0.18432102,0.07951332,1.5141957,0.0,0.0,0
0.39792776,1.4830524,0.688744,-1.4276353,0.66524625,0.0,1.0,0
0.39792776,0.06349964,0.81031,-1.3078618,0.31937793,0.0,1.0,0
-0.90420824,-1.1532599,2.8603551,-2.1961813,0.9482294,1.0,0.0,0
0.8987493,0.19869514,1.2468425,-1.2679374,-1.2370294,1.0,0.0,0
0.34784558,0.33389062,0.15274839,-0.13009013,0.33509922,0.0,0.0,0
1.3494886,0.33389062,0.15827411,-0.30975023,-1.2527508,0.0,0.0,0
-0.35330456,-0.74767333,1.2578939,-1.5174654,1.3884254,0.0,1.0,0
0.19759914,0.33389062,-0.21747538,0.29909787,-1.5514551,0.0,1.0,0
-0.102893785,-0.5448801,-0.33351567,0.4388335,1.6714085,1.0,0.0,0
0.29776344,1.1450636,1.075545,-1.0084283,-0.5610141,1.0,0.0,0
0.19759914,0.94227034,-0.6374307,0.45879573,0.30365664,1.0,0.0,0
0.24768129,0.40148836,-0.94687146,0.9578515,-1.5357338,1.0,0.0,0
-0.15297593,-0.47728235,-0.6595336,0.40889016,-0.74966955,1.0,0.0,0
1.0489957,0.8746726,-0.15669237,0.4987202,1.5141957,0.0,1.0,0
1.1992422,0.67187935,-1.1623749,1.4569074,1.0739996,1.0,0.0,0
0.84866714,0.67187935,-1.0850147,0.9179271,-1.2999146,1.0,0.0,0
1.4997351,0.80707484,1.0810707,-1.3877108,1.3569828,1.0,0.0,0
-0.35330456,-1.0180644,-0.84740835,0.21924895,-1.2213081,0.0,1.0,0
0.798585,0.6042816,-0.6650593,1.0177382,-0.89116114,0.0,0.0,0
-1.4050298,-1.2884554,0.95397896,-0.9086172,1.5141957,1.0,0.0,0
-0.102893785,0.6042816,0.031182373,0.0695322,0.9167868,1.0,0.0,0
1.0489957,0.67187935,-0.9689744,0.99777603,1.529917,1.0,0.0,0
-0.80404395,-0.47728235,1.4733974,-1.2379941,-0.6867844,1.0,0.0,0
-1.1045369,-1.0856621,0.8047843,-1.1581451,1.1211635,1.0,0.0,0
-0.55363315,0.06349964,0.20800567,0.13940002,-0.43524382,1.0,0.0,0
1.3995708,1.4154546,-0.54349333,1.2073795,-0.4509651,1.0,0.0,0
1.8503102,1.9562366,-0.4385045,0.9778138,-1.6615041,0.0,0.0,0
2.100721,2.361823,0.0367081,0.13940002,-0.78111213,0.0,0.0,0
0.94883144,0.8746726,-0.21194966,0.07951332,-0.7653908,1.0,0.0,0
1.7501459,1.9562366,-1.1457977,1.2872283,-0.6553418,1.0,0.0,0
0.34784558,0.40148836,0.18037702,-0.15005235,-0.9068824,0.0,1.0,0
-0.4033867,0.40148836,-0.93582004,2.1855288,-1.0326527,1.0,0.0,0
-1.6053584,-1.4912486,0.48429206,-0.94854164,0.14644378,0.0,0.0,0
-1.4050298,-1.4236509,0.0035537337,-0.28978798,0.88534427,1.0,0.0,0
-0.80404395,-0.4096846,-0.60980207,0.17932448,1.4984744,0.0,1.0,0
0.24768129,-0.4096846,3.534494,-2.3658602,-0.7653908,0.0,1.0,0
1.8503102,2.0238342,-0.4606074,0.54862577,-0.89116114,1.0,0.0,0
-1.0043726,-1.2208576,-0.14011519,-0.20993906,-1.5514551,1.0,0.0,0
-1.2047012,-1.3560531,-1.5547016,1.7363787,0.49231207,1.0,0.0,0
-0.7038796,-0.34208685,0.79925853,-1.2180318,-1.0012101,0.0,1.0,0
1.14916,1.3478569,-1.0242317,1.2173606,0.9010655,1.0,0.0,0
-0.05281163,-0.4096846,1.9320328,-1.397692,-1.598619,0.0,1.0,0
0.8987493,0.40148836,-0.48823604,1.0676439,0.0049522053,1.0,0.0,0
-1.2547833,-0.8828688,-0.4606074,0.46877685,-1.2370294,1.0,0.0,0
0.39792776,1.1450636,-0.27273268,0.6384558,1.7185724,1.0,0.0,0
-0.8541261,-0.74767333,-1.057386,1.5467374,-0.08937551,1.0,0.0,0
-0.0027294774,-0.5448801,0.14722265,-0.55927813,-1.4099636,1.0,0.0,0
0.74850285,0.40148836,-0.6374307,0.6983425,-1.2841933,0.0,1.0,0
0.69842064,0.46908614,-0.44403023,-0.2299013,-1.0640953,0.0,1.0,0
-0.7038796,0.13109738,0.16379984,-0.36963692,-1.5357338,1.0,0.0,0
0.047352675,-0.5448801,-0.8529341,0.60851246,0.19360764,0.0,1.0,0
0.34784558,-0.13929361,-0.73689383,0.83807814,0.6809675,1.0,0.0,0
-0.8541261,-0.9504666,-0.22300111,-0.17001459,0.5394759,1.0,0.0,0
-0.503551,0.13109738,-0.34456712,-0.20993906,-0.74966955,1.0,0.0,0
-0.0027294774,-0.2744891,-0.9689744,0.58855027,-1.4414061,1.0,0.0,0
1.2493243,1.3478569,0.567178,-1.0882773,-0.9697676,0.0,1.0,0
0.047352675,-0.61247784,0.11406829,-0.45946696,-1.4728488,0.0,0.0,0
0.047352675,0.8746726,-0.09038364,-0.5892215,0.42942694,0.0,1.0,0
1.8503102,1.6182479,0.89872164,-0.87867385,0.5709185,1.0,0.0,0
1.8503102,1.2802591,-1.1457977,1.2672662,-0.6553418,0.0,0.0,1
-0.90420824,-1.4912486,2.7056346,-2.00654,-0.18370323,1.0,0.0,0
1.800228,1.4830524,0.86556727,-0.92857945,-1.6143403,1.0,0.0,0
0.39792776,1.4154546,-0.15116665,-0.28978798,0.9639507,1.0,0.0,0
0.5481742,0.7394771,-0.60980207,0.2491923,0.2407715,1.0,0.0,0
0.94883144,-0.20689136,-0.035126362,-0.4095614,1.5141957,0.0,1.0,0
-0.102893785,-0.2744891,0.32404596,-0.8986361,0.49231207,1.0,0.0,0
-0.45346886,-0.9504666,0.39588043,-0.8587116,0.83818036,1.0,0.0,0
-0.7539618,-0.4096846,-0.692688,0.66839916,-0.08937551,0.0,0.0,0
0.19759914,0.46908614,0.64453816,-0.36963692,0.30365664,0.0,0.0,0
-0.503551,0.06349964,-0.04617782,-0.39958027,-0.7968334,1.0,0.0,0
-0.6037153,-0.20689136,1.1694824,-1.0383717,0.8224591,1.0,0.0,0
0.097434826,-0.0040981136,-0.83083117,1.3570962,1.19977,1.0,0.0,0
-0.7539618,-0.2744891,-0.6650593,0.14938113,-0.042211656,1.0,0.0,0
0.19759914,1.0098681,0.9097731,-1.0283906,-0.07365423,1.0,0.0,0
-0.7038796,-0.071695864,0.09196538,-0.14007124,-1.1269804,1.0,0.0,0
